nu2B	nu1B	Ts	Tg	nu2F	nu1F	theta	log-likelihood	Nancestral	nonNorth_B	North_B	Ts_gens	Tg_gens	nonNorth_F	North_F
0.0694102543740235	0.2280744531232914	0.0294157398050804	0.0027621255835144	0.2250024185037721	0.0540899698470836	93389.03319546378	-2752.379950063534	12154.442566661051	2772.1178414096735	843.6429503264026	715.0638400333902	67.14419353346183	657.4334319388057	2734.7789730639315
0.1485580329594404	0.0252657338949503	0.0850854881537988	0.0093243301008579	0.095447780231692	0.3948891977159985	149390.2640167497	-536103.2096679413	19442.918744104874	491.23961112969505	2888.4017636144536	3308.6204649536157	362.58438498838274	7677.798584116923	1855.783435349967
0.0252742033062201	0.1839316680780423	0.0154305557353743	0.0099	0.0723356309891007	0.1079217469116796	97903.74564383368	-27205.88321582605	12742.025618772217	2343.662026753923	322.04454602191396	393.23307298406377	252.2921072516899	1375.141663971273	921.7024632131746
0.2391813564014328	0.1713624829385095	0.0393912140902006	0.0029352232619863	0.2439069035238549	0.1198634551105254	92647.2607739057	-25859.1459659364	12057.901998814175	2066.2720255460135	2884.025355431922	949.9507982278938	70.78526887534095	1445.3017949619775	2941.0055395248664
0.033208712468956	0.02908899064017	0.099	0.0099	0.3373820898890126	0.0885462998753415	222573.32127020115	-750671.0082588033	28967.583855242883	842.6377756334998	961.9761631691329	5735.581603338092	573.5581603338092	2564.972366710437	9773.143980117064
0.3149517874469626	0.0455076769146913	0.024192768532294	0.0012292128678313	0.1594375319014306	0.3151693574206246	103191.12960262485	-108880.9866434	13430.170708790492	611.1758695247884	4229.856270451406	649.8260226139265	33.01707730483257	4232.778272338794	2141.273270824443
0.0503132756475077	0.1178047988678029	0.0913671414260288	0.0035704249151814	0.0674226548785273	0.2260177828448675	138092.70736276533	-185062.82249603892	17972.558694364878	2117.2536621294366	904.2582996805911	3284.2026240312784	128.33934270384088	4062.1178681495967	1211.7576221342385
0.0499246107279571	0.0807422246652523	0.0910871175865575	0.0032016169998875	0.1897819340192591	0.2386588005268207	156196.38254358864	-233956.617631176	20328.724859724563	1641.3864697819802	1014.9036752174931	3703.3699033650123	130.16958219385958	4851.629091261626	3858.0247200239196
0.0361470145542924	0.1327737335220476	0.0305217134642459	0.0018500196442188	0.2556385459489738	0.0635258506548872	106540.09671003712	-31312.144413532813	13866.033753645921	1841.045070614301	501.2157239033488	846.4302182286857	51.304869663291804	880.8515894097357	3544.692706861434
0.1189732712242568	0.3894726048958879	0.099	0.0013843126820797	0.0705839382162708	0.0390150573794452	92591.43761235832	-26689.25300235527	12050.63669808559	4693.3928654573765	1433.7036683063193	2386.0260662209466	33.36369841658984	470.15628223465734	850.5813961643988
0.041302413856547	0.0416404367753448	0.0962319269411273	0.0011270710450842	0.1850728725420176	0.0894679784462714	202734.6140805092	-480192.6602118769	26385.605876851852	1098.7081532942157	1089.789213781474	5078.275394077173	59.47690478160645	2360.6668178819937	4883.259873390513
0.0815835260395635	0.058057337014102	0.099	0.0099	0.0368461165260579	0.0883297400500759	166570.14057174738	-303557.5534585444	21678.8539042109	1258.6165271962532	1768.6373420020827	4292.413073033758	429.2413073033759	1914.887529942522	798.7815771059401
0.1367570689005842	0.0623059974632221	0.0819902029445	0.0022169198094271	0.0496569088665905	0.3304168582697148	134296.99137741383	-189043.7212814536	17478.55195326551	1089.0186136609566	2390.3155337551716	2866.140043648452	77.49709613059008	5775.208223501976	867.9308614632728
0.2603163666627554	0.1583062112114465	0.0873045754657735	0.0033416059185586	0.1147773615215997	0.0483464822463875	103761.91830527768	-58388.442582471325	13504.458002134374	2137.839580781993	3515.431440865393	2358.0019455434185	90.25315357371653	652.893039047275	1550.006058264237
0.0589371259608357	0.1709750940168825	0.0625560462228333	0.0023822860912395	0.0287692948922723	0.070035511765099	112428.67953694086	-63318.55109535624	14632.423974420844	2501.780064721489	862.3930148927935	1830.693180991929	69.71724023076436	1024.789301412468	420.9645203088683
0.0587882143848061	0.1588213318725589	0.0182501545214587	0.0082894643731453	0.3683180564410975	0.3403885978437934	92332.80319425491	-3683.362480640242	12016.975816576942	1908.552104269081	706.4565505619556	438.62333106632303	199.2285858089264	4090.4415485273994	4426.069177061289
0.1219746587182208	0.220280974520848	0.0354769042871024	0.0034887905342385	0.0952259173232294	0.2595027633205017	91147.40537614965	-4772.791938036862	11862.698068903399	2613.1266910646223	1446.948548431789	841.7036079545608	82.77293746663902	3078.4029293172116	1129.636305539828
0.1022061450220592	0.1734257550033946	0.099	0.0064749057715718	0.0844692817728976	0.035395496709869	121136.28888514152	-93344.21925372913	15765.706267793666	2734.1795126538673	1611.3520611813071	3121.609841023146	204.16292501248583	558.0350043304518	1331.717885083001
0.2651764400740373	0.2365389041847498	0.0390878169040913	0.0099	0.1269856042503879	0.1343497710002339	90330.2147757355	-18383.73182629641	11756.34193822197	2780.8322392882424	3117.50490347081	919.0594822862205	232.77557037679503	1579.4618472005677	1492.8861847992935
0.0926912427172095	0.076938717593618	0.054066028904629	0.0018807104642422	0.0575387416131867	0.2344592786388732	124050.66881939156	-82708.03858085633	16145.008444036692	1242.176245222317	1496.5008963576017	1745.792986401534	60.728172651956974	3785.3470334073595	928.9634692041446
0.3176036713141975	0.0569533088908963	0.0881692847084273	0.0011959548983394	0.2624731118586123	0.1290588827616864	116858.16350248744	-252779.73937593657	15208.914667353696	866.1980149450784	4830.407135055881	2681.918254824168	36.3783519896952	1962.8455349864932	3991.9311607324157
0.0798729216940217	0.0566652740267754	0.0913961240786941	0.0018759128431334	0.072822243407031	0.1608523095613662	159004.73973060338	-258641.2721579943	20694.228334471944	1172.6441193455125	1652.9084792774827	3782.7445211404497	77.64113742274206	3328.7144221900767	1507.0001328935937
0.0521684056918106	0.045811579932621	0.0129768473822436	0.0065331699550869	0.1292848538389827	0.3352155267166126	107739.8999163439	-24950.08805914707	14022.186340982695	642.3785103900351	731.5151057225505	363.92754422462644	183.21865301507611	4700.4545800110045	1812.8563115969273
0.1572710394778336	0.3030807424430066	0.0512406386566005	0.0063369996623388	0.0935413888579081	0.2067549298121366	89451.66324998178	-2361.685860321176	11641.999775162243	3528.4659353774887	1830.949406240471	1193.0870074386255	147.55069728830304	2407.0408463865797	1089.00882805213
0.0494006962720748	0.290332840116014	0.0316136637022428	0.0099	0.2935068883396199	0.0971924160309569	95110.6372021891	-15144.649470757353	12378.50674535835	3593.887019775127	611.5068520292771	782.6598987674058	245.09443355809537	1203.096977436875	3633.176997121125
0.0698163625086996	0.0323768378267503	0.0244594554068122	0.0099	0.1788369576127289	0.0503174659016112	131830.67653450073	-153697.05636925908	17157.564776465533	555.5076922695878	1197.878762200213	839.3293810789008	339.7197825740176	863.3251805944899	3068.406684666417
0.1479136456082569	0.3028665992837612	0.059742372218757	0.0010345000014509	0.060300701075515	0.0752014866953586	90361.23346049424	-2265.0756492126006	11760.378973508592	3561.8259859947975	1739.520527706346	1405.1858761379874	24.332224130315545	884.3979829086815	709.1590970163136
0.1034640051586093	0.0452138311880163	0.0237263601413746	0.0098570248210763	0.3939300835574666	0.0487699247337338	117607.62450403906	-111355.288195571	15306.4558923522	692.0635128036298	1583.6672314063537	726.3329699800273	301.75223130725044	746.4947018102331	6029.67344864298
0.2032173876580833	0.1004893341973665	0.099	0.0014587910897382	0.1898409260845694	0.089954313760091	117748.37584078588	-127132.51823953744	15324.77446767238	1539.976382981199	3114.260633769675	3034.3053445991313	44.71128889137587	1378.5295707676328	2909.2693769800885
0.2035248031274294	0.0642093974500954	0.0491941076273272	0.0023385724998838	0.1255257124784699	0.0516058881001896	113655.05598895592	-121445.4715561236	14792.035029820941	949.7876563255066	3010.5460172983467	1455.361926568411	69.18449267611419	763.3561045230242	1856.7807361247583
0.1008450933361979	0.108599100702414	0.069308528759899	0.0032233187114257	0.0277285386535346	0.2443280841772916	121009.93920913602	-72535.18339928173	15749.262047013364	1710.3556950323114	1588.235801107302	2183.116363065223	101.5297820945696	3847.9870231529053	436.7040214352555
0.0532363798486652	0.0306561147804058	0.0375845386670212	0.0014136735029503	0.0618203448933236	0.0704396708977563	150651.23697935411	-198595.51683596024	19607.032483455936	601.0754383159701	1043.8074289943777	1473.8425410399807	55.43588458669495	1381.1129154162534	1212.1135104618452
0.3070977384749709	0.1053780691478687	0.0273134597912558	0.007073355471885	0.029381754618123	0.1493216837566982	98529.98104010116	-32639.30823035825	12823.529216108023	1351.3187484547457	3938.0768215344906	700.509899252321	181.4107610992697	1914.830974252462	376.7777887660171
0.3367411282438405	0.0549276738524527	0.0298311405286879	0.0099	0.0651477693217435	0.1723428760795126	106859.77252999097	-98169.74381941328	13907.639082030111	763.9142635553746	4683.27407569095	829.7614717566245	275.37125382419623	2396.882518872902	906.0516627261622
0.3023228850586332	0.0532498877974135	0.0500225364651536	0.0094243333935104	0.031324995766335	0.0803137500661939	118805.96448332325	-167463.82484076245	15462.418042887139	823.3720258604421	4674.642832708304	1546.9387407795418	291.445965411998	1241.8447781154448	484.3601797307415
0.2135374098567134	0.058963734549738	0.0883895999843783	0.0016526140323334	0.1488337916614547	0.3074188494246203	125080.49783829958	-228069.34162831784	16279.039145881523	959.8729429225517	3476.1838541675843	2877.7955164690065	53.80593705077706	5004.483483965251	2422.871120686796
0.1381021007535144	0.0442431399255629	0.010087755034293	0.0044063327420623	0.0335638044745522	0.2568905982865574	99788.84493631234	-40754.65168140882	12987.368463632058	574.6019602013159	1793.58286808753	262.02678320244485	114.45333378905858	3336.332854790407	435.90549575231177
0.047960877611063	0.3780066028379972	0.0667744642124971	0.0099	0.0559734521652793	0.0578773319391863	101480.27610512282	-99765.53345322749	13207.505692740518	4992.524358876352	633.4435640769458	1763.8482324325068	261.5086127162623	764.4151910674357	739.2696881152655
0.0512847501888884	0.0313697062124773	0.099	0.0099	0.03429259897588	0.3517345458767351	203661.8819901737	-591296.8224695413	26506.288404192466	831.4944800227114	1359.36837924364	5248.245104030108	524.8245104030109	9323.177314726407	908.9695185839905
0.2418052933618711	0.0460990504296481	0.0107717721128404	0.0030099762777744	0.0571211723204884	0.2885841199537211	96452.2652548942	-62437.72508083214	12553.117623685952	578.686802383603	3035.4102896014556	270.43864469605137	75.56917251881292	3622.630402106957	717.048794941925
0.1209780943371542	0.2242212295752835	0.0942922176444266	0.0011288522033362	0.0380465308153425	0.3431251075355404	103490.36215285442	-37847.47971435062	13469.11537628939	3020.0616109629646	1629.467910630752	2540.065517077944	30.409281139027534	4621.591661897897	512.4531132193978
0.2154844312490235	0.0404956182912057	0.0225637565463252	0.0099	0.0520563111731741	0.0253516241056377	117309.03341686736	-160675.02967709117	15267.594710307949	618.270687613462	3289.9289626913082	688.988580182702	302.2983752640974	387.05832209294965	794.7746611056975
0.1045665138854414	0.0580553376211352	0.0926138732457803	0.0021718703717814	0.2753257610101771	0.1474854086903226	148416.33655383994	-243421.09168254447	19316.163545908803	1121.4063962027997	2019.8238836367298	3577.88944447112	83.90440660368657	2848.8522748974706	5318.237428074382
0.158019027731982	0.1586627085323693	0.0165891970378886	0.0088149239867866	0.1689108911751296	0.2453676093969017	88929.44779070346	-29798.329643684094	11574.034216573194	1836.367617447822	1828.9176338395882	384.00786828399464	204.0484636791198	2839.893106798507	1954.9804340128214
0.1355342201421017	0.2128055651379677	0.0426237669787222	0.0081467736986978	0.0479538368386074	0.1983898515282776	95494.72408629047	-4603.091348022088	12428.495077110827	2644.852918699019	1684.4863878161661	1059.4985561259357	202.50427361720315	2465.687293067946	595.9940250772079
0.1855146624089688	0.1389776095447498	0.0302521998578103	0.0066867145486199	0.096912566593702	0.1849016549478117	95467.36973221687	-20570.86510977513	12424.93494896559	1726.7877579562557	2305.0076125107494	751.7632305927981	166.16398657780815	2297.391034682642	1204.132335664043
0.0362538116885107	0.0970389688838773	0.0678965179094749	0.0010178348283065	0.1038489267903462	0.2819741308497552	140160.79407319293	-179233.62427863013	18241.717077150108	1770.1574158380624	661.3317757900898	2477.098140456593	37.13410993847366	5143.692318036538	1894.3827412751696
0.0907178046677398	0.2847763384871826	0.0292619117541753	0.0099	0.1060995405029417	0.188864457767388	89819.63965026599	-2393.655077849596	11689.891351615122	3329.0044564259365	1060.4812802229214	684.1371382937175	231.45984876197943	2207.8049914824687	1240.2921009356764
0.3515381113416602	0.1021662107629938	0.0161487511328532	0.0080207496233436	0.2495924415200889	0.1482794891212611	91706.23553800987	-56996.76110017309	11935.428976103518	1219.3975523193353	4195.758160311956	385.48454439788117	191.46217492905316	1769.779311019726	2978.9928587352915
0.3149506060291822	0.1410083855910107	0.099	0.0034288807518551	0.0594006919703342	0.0360527386368879	106141.99624239528	-89703.51152123089	13814.221575019055	1947.921082489946	4350.797456873655	2735.215871853773	94.73463692088856	498.04051991621986	820.5743205876519
0.084737264597967	0.3401911068497214	0.099	0.0099	0.0255305836562688	0.206536715127925	99415.04342246402	-83375.27816974287	12938.718757387738	4401.637055292987	1096.3916349034437	2561.8663139627724	256.1866313962772	2672.320470114931	330.3330416404219
0.2594964342525042	0.0630619260525115	0.0944491225767905	0.0019361446351985	0.072713856776032	0.1208436166535737	121475.84775832787	-231373.4474601004	15809.899345727192	997.002703437898	4102.612506107205	2986.462242462615	61.220503602515954	1910.5254158666423	1149.598756668689
0.3223359567254357	0.3310216870391496	0.0149135273446027	0.0081376430648097	0.0338802454328082	0.1879145784434335	82798.06824564298	-48151.907620669095	10776.04436717771	3567.1043860318905	3473.5065708099696	321.41766467311334	175.38320542129063	2024.9758345459356	365.09502795481114
0.3702451095809436	0.1710809938740998	0.099	0.0042335732745583	0.2096796446782097	0.0729270318073551	98903.98694398828	-64925.54499906951	12872.205523409264	2202.189714296534	4765.871144563091	2548.6966936350345	108.99085057705437	938.7317416364795	2699.039480373343
0.1270256484449894	0.068023721022349	0.0495157339146385	0.0010563311121266	0.3967510665443701	0.2132890921973526	118423.50939143686	-92273.69109856425	15412.642086443402	1048.4252655055411	1957.8008552810074	1526.3365689477805	32.561706711964	3287.348438980224	6114.9821860630655
0.0573469770556555	0.053031136736209	0.0519536541855262	0.0012383020881341	0.3708010231113836	0.2210025337051738	144223.81242385763	-144559.44773033663	18770.512820083688	995.4216319706221	1076.4321680162268	1950.3934638792282	46.48713044091505	4148.3308921839425	6960.125358012373
0.0501812127737233	0.2371343905900221	0.099	0.0099	0.0425384122144029	0.0539493803854229	120368.259219564	-187363.08301636277	15665.7483590292	3714.887690255028	786.1262516640509	3101.8181750877816	310.1818175087782	845.1574172435809	666.3960613434899
0.1953195719753399	0.071265162699463	0.0130770449278763	0.0078423648833979	0.0438467545465069	0.025638238630184	104593.68732952396	-58440.59833416155	13612.71149280677	970.1120993157242	2658.8289821988083	356.02807956330435	213.5117011580296	349.0059456564282	596.8732195375119
0.3626342029360887	0.3569204855256292	0.0738733211668284	0.0030877181535558	0.0752612062410291	0.0699509374345841	85734.60993727256	-14162.095390094188	11158.230862896258	3982.601177191993	4046.35615514325	1648.5911443767043	68.90694399386275	780.5287089711014	839.7819142574514
0.032731074485596	0.3067607214281169	0.0162772170504633	0.0045427440495157	0.0566987790243414	0.2137916581687848	86281.49371476003	-17874.82549435703	11229.40696609242	3444.740982128432	367.5505558362416	365.5669890701418	102.02464334961299	2400.7535355330015	636.6936641448741
0.0256292012759744	0.1983778118385247	0.099	0.0099	0.0493024241147245	0.3298618139917506	122249.05592453164	-412176.415235657	15910.531228579293	3156.2963703140745	407.77420726493494	3150.2851832587003	315.02851832587004	5248.276692631562	784.427758521985
0.1173165057966864	0.0834932098097227	0.0298215140595004	0.0025959177230067	0.2070130862821353	0.0268355594427611	107424.2124559021	-44563.06048917665	13981.100091605596	1167.3269233191593	1640.2138099409008	833.8751458981973	72.58757102985913	375.19064258347464	2894.270679582719
0.2658999220197081	0.2396652316384823	0.0961558941953018	0.0099	0.0624673790703266	0.194068647747354	96834.62879218046	-26594.396552524675	12602.881664435836	3020.472553419396	3351.1052517970975	2423.6827117628022	249.53705695582957	2445.824202336985	787.268986310782
0.0590831792876141	0.2376891420054924	0.0309845103817378	0.0068580703116486	0.1899161883212322	0.1865628621856657	93468.048182591	-6718.624967830327	12164.726248696104	2891.4233447842694	718.7307019364572	753.8361734874455	166.8530958710304	2269.4861466618413	2310.2784411236057
0.2252834584864192	0.1851006361421276	0.0826788150162567	0.0010617830382736	0.3765255550979619	0.0413939843473411	100223.32673469216	-34225.97058888756	13043.915617874616	2414.4370786528248	2938.5784225998113	2156.910972915834	27.699616711462742	539.93963891434	4911.367568671214
0.0516471741567894	0.3206912136124372	0.0972955069687075	0.0010153160042984	0.0285542381741252	0.2778941212191014	100694.8386163186	-137741.5116125582	13105.282181898592	4202.748847646509	676.8507912223855	2550.1701477115857	26.61200548025659	3641.880875267057	374.21134876105157
0.1146958127136611	0.1164012812586145	0.0327755183948896	0.0060176952842476	0.2410745977586587	0.0762867412884429	103502.85203566388	-23937.099597549783	13470.740915799519	1568.011502101906	1545.0375771927932	883.0210333571581	162.12562816865594	1027.6389272072404	3247.4534477874745
0.2159843918797274	0.2670893971158062	0.0225707712584789	0.0099	0.3390173092453081	0.0294215533557578	93520.4511529029	-36835.06605430902	12171.54641666642	3250.8909943944855	2628.864051039572	549.4423800650726	240.99661904999516	358.1058023200338	4126.364915532621
0.0452464593516171	0.067828048590271	0.0756064613115381	0.0014669729245848	0.1933520019157873	0.3222810629810416	158476.1382252287	-217817.88442717784	20625.4316415639	1398.9827795793092	933.2277543795782	3118.8317988833496	60.51389955209773	6647.186033886023	3987.9684982736035
0.065646034760957	0.2494975454463533	0.0317750016457967	0.0099	0.2449403474629842	0.3035925755493706	91959.72967655634	-5239.747267727002	11968.420857939358	2986.0916269248078	785.6793716740499	760.5931849172213	236.9747329871993	3633.523713520617	2931.549163526894
0.0727950766857777	0.1718148497043809	0.0541818921373623	0.0017936558931669	0.3454701539301911	0.3521879274768241	104873.87270033968	-25702.832546720347	13649.177198479838	2345.131328945276	993.5929008611082	1479.076493463559	48.96385423786528	4807.0754292965385	4715.383347779284
0.0877532673512616	0.0302097574095878	0.0935432921743301	0.0099	0.1106057694932142	0.1252924517018063	174926.63493862134	-518806.1890636004	22766.43910951239	687.7686025785214	1997.8294178132587	4259.295330780426	450.77549436834533	2852.462972550695	2518.099516328024
0.0714959228260029	0.08278229050824	0.026416152114913	0.0011650817601536	0.213626007537622	0.1200092552612682	106823.60641460084	-20731.51418778299	13902.932116369075	1150.9165653736047	994.0029616470805	734.5239392586296	32.3961052428706	1668.48052923342	2970.027881086507
0.215378119273031	0.1914891450809966	0.0228866980701141	0.0081558281450059	0.1134582689631452	0.1431494256327614	89520.34705626577	-27771.4689263644	11650.938869509555	2231.0283235133375	2509.3573014800218	533.3030402796434	190.0461102953785	1667.825207252707	1321.895355929978
0.389701158141529	0.0458905140787845	0.0517846446331879	0.0099	0.1279190554791942	0.1201503700565917	111991.61187635428	-214979.3465329595	14575.540274091429	668.8790361540832	5680.104925351929	1509.5783468610857	288.5956974270103	1751.256557706841	1864.4893449607307
0.118638611101533	0.3089963581030254	0.099	0.0013603740425271	0.1274405703087846	0.2028937207133747	96104.9958305498	-30477.7147493836	12507.9210290867	3864.9020454280358	1483.9223786585032	2476.5683637591665	34.0309021878968	2537.778635980463	1594.0165893240492
0.0670602840037639	0.1180580807686474	0.0228447433573224	0.0013345125076922	0.1172789187326574	0.0500524515643151	99105.9784066121	-7301.559192679385	12898.494409238916	1522.771494759875	864.9766983045226	589.3255889498417	34.4264042390545	645.60126667102	1512.7214775947666
0.1346272492573303	0.0868094721607298	0.0411769307020735	0.0076503333504833	0.0340538940242582	0.2697312602136232	112239.43424084983	-46111.76517828186	14607.793983043432	1268.0948851006851	1966.6071216549178	1203.0082410998912	223.50898697093288	3940.178679987287	497.4522682267576
0.258242287991575	0.0600509272852632	0.0471244749274496	0.0099	0.3318998343070292	0.0879343730272674	111456.58585907656	-145224.83807498254	14505.907440597364	871.0931929220707	3746.0387268538752	1367.1665429686702	287.2169673238278	1275.5678759805025	4814.508276007367
0.13665057900158	0.3126938946055935	0.0128774569177252	0.0099	0.3527468245714322	0.1244495271627027	84497.95150817459	-45814.71221933832	10997.281623604009	3438.782820959262	1502.7849013089237	283.23404064010333	217.7461761473594	1368.6064981325983	3879.256171644078
0.1129941425659602	0.034118064689911	0.02881979592765	0.0015755967108629	0.1938915150492846	0.0295746395392679	121479.14654293677	-154513.11226779202	15810.32867759515	539.4178165909464	1786.4745326108753	911.3008920747294	49.821403724160604	467.5847716372267	3065.4885807260757
0.1575445084066135	0.0432435490811925	0.010477505094617	0.0017845609624316	0.036854970793619	0.0536749445486075	98936.71914069212	-59873.96753072923	12876.465569704902	556.8240708558193	2028.6164381938431	269.826467214487	45.957675579579885	691.1435754359643	474.56176249651475
0.0429129392282566	0.0394281785841669	0.013064740084798	0.00152423469135	0.0503076092259604	0.2459289239469664	110425.01954698646	-29420.059285709853	14371.650632651199	566.6480076934266	616.7297702086964	375.5237602102213	43.811536932498264	3534.404575429648	723.0033839594431
0.0479825663995868	0.0429958461191472	0.0412702376643102	0.0011063070705916	0.3349919575405732	0.1241414807934822	145890.4032495148	-144670.1134349102	18987.41711579663	816.3800645108537	911.0650025153627	1567.2304340006365	42.01182761495556	2357.1260771985026	6360.632028260097
0.1628742632694659	0.1487541733787562	0.0561184992755463	0.0059002294680943	0.0258264541893947	0.2077737121102714	104493.58624704593	-24687.280446894478	13599.683487095506	2023.0096753356129	2215.038428658602	1526.3876558364564	160.4825065346327	2825.656721638594	351.23160256973966
0.1137579151352992	0.0778293272395235	0.0136950311985891	0.0089279568171665	0.1851570953773565	0.1600729268159697	97803.75285574592	-28668.48059166997	12729.011707413383	990.690417612002	1448.0258335681617	348.6484249204644	227.288133697987	2037.570159480404	2356.8668347690273
0.042870107335758	0.0522969066056114	0.099	0.0013294363210559	0.18229695956878	0.0660921814227435	190750.97868433187	-407360.79583161016	24825.953708081797	1298.3205824667857	1064.291300178026	4915.538834200196	66.0090491287527	1640.801436467174	4525.695879378592
0.0529652838317751	0.0504273972927621	0.099	0.0040846377951489	0.1167380380109291	0.0293036420312182	188038.26343326547	-399065.64604247874	24472.897887814524	1234.1045446940213	1296.2139828141458	4845.633781787276	199.9258473387738	717.1450391710728	2856.9180838652783
